cluster,method,n_cone,n_raw_cone,n_quality_rejected,n_true_in_cone,n_pred,precision,recall,f1,contam,runtime_s,center_mode,center_shift_arcmin,objective,tag,extra_1,extra_2,cache_pipeline_signature
UBC1153,hdbscan,3011,3011,0,11,11,1.0,1.0,1.0,0.0,0.0264440000028116,center0,0.0,-1.1221201683250437,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,11.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1154,hdbscan,7638,7638,0,38,38,1.0,1.0,1.0,0.0,0.0309867000032681,center0,0.0,-1.2593446055310555,HDBSCAN_SHARED_PREPROC_NOLEAK,57.0,38.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1155,hdbscan,3215,3216,1,15,160,0.0,0.0,0.0,1.0,0.0297646000035456,center1_refined,20.0,-1.1447407571984385,HDBSCAN_SHARED_PREPROC_NOLEAK,160.0,413.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1156,hdbscan,4824,4824,0,24,24,1.0,1.0,1.0,0.0,0.032291499999701,center0,0.0,-1.1634753126135018,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,24.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1157,hdbscan,7839,7839,0,39,39,1.0,1.0,1.0,0.0,0.0349133999989135,center0,0.0,-1.2470976301499648,HDBSCAN_SHARED_PREPROC_NOLEAK,58.0,39.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1158,hdbscan,4823,4824,1,23,23,1.0,0.9583333333333334,0.9787234042553192,0.0,0.0267141000003903,center0,0.0,-1.2171777616695767,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,23.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1159,hdbscan,10251,10251,0,51,51,1.0,1.0,1.0,0.0,0.0377430000007734,center0,0.0,-1.2688442838848044,HDBSCAN_SHARED_PREPROC_NOLEAK,76.0,51.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1160,hdbscan,14068,14070,2,68,68,1.0,0.9714285714285714,0.9855072463768116,0.0,0.04088700000284,center0,0.0,-1.3955240958613495,HDBSCAN_SHARED_PREPROC_NOLEAK,102.0,68.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1161,hdbscan,9447,9447,0,47,47,1.0,1.0,1.0,0.0,0.0375765999997383,center0,0.0,-1.2207903197895569,HDBSCAN_SHARED_PREPROC_NOLEAK,70.0,47.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1162,hdbscan,4623,4623,0,23,23,1.0,1.0,1.0,0.0,0.0316989999992074,center0,0.0,-1.185108862693645,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,23.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1163,hdbscan,20148,20150,2,148,148,1.0,0.9866666666666668,0.9932885906040269,0.0,0.0450055999972391,center0,0.0,-1.4602033308255946,HDBSCAN_SHARED_PREPROC_NOLEAK,222.0,148.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1164,hdbscan,3618,3618,0,18,18,1.0,1.0,1.0,0.0,0.0284348999994108,center0,0.0,-1.173765719397732,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,18.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1165,hdbscan,16680,16683,3,80,80,1.0,0.963855421686747,0.98159509202454,0.0,0.0405190000019501,center0,0.0,-1.4521278524226375,HDBSCAN_SHARED_PREPROC_NOLEAK,120.0,80.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1166,hdbscan,4824,4824,0,24,24,1.0,1.0,1.0,0.0,0.027839499998663,center0,0.0,-1.2017553552638578,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,24.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1167,hdbscan,4623,4623,0,23,23,1.0,1.0,1.0,0.0,0.0271395000017946,center0,0.0,-1.1354203975920265,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,23.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1168,hdbscan,8240,8241,1,40,40,1.0,0.975609756097561,0.9876543209876544,0.0,0.0315541999952984,center0,0.0,-1.2251589497005058,HDBSCAN_SHARED_PREPROC_NOLEAK,60.0,40.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1169,hdbscan,15476,15477,1,76,76,1.0,0.987012987012987,0.9934640522875816,0.0,0.0423709999959101,center0,0.0,-1.3954544110720015,HDBSCAN_SHARED_PREPROC_NOLEAK,114.0,76.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1170,hdbscan,4221,4221,0,21,21,1.0,1.0,1.0,0.0,0.026680099996156,center0,0.0,-1.178598854335454,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,21.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1171,hdbscan,3013,3013,0,13,13,1.0,1.0,1.0,0.0,0.0268030999941402,center0,0.0,-1.1352448805358426,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,13.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1172,hdbscan,13265,13266,1,65,322,0.0,0.0,0.0,1.0,0.0396830999961821,center1_refined,20.0,-1.271320782549524,HDBSCAN_SHARED_PREPROC_NOLEAK,483.0,322.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1173,hdbscan,5226,5226,0,26,26,1.0,1.0,1.0,0.0,0.0269161000032909,center0,0.0,-1.2051442000776778,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,26.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1174,hdbscan,3014,3014,0,14,14,1.0,1.0,1.0,0.0,0.0351926000003004,center0,0.0,-1.081809192288099,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,14.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1175,hdbscan,9648,9648,0,48,345,0.0,0.0,0.0,1.0,0.0369732999970437,center1_refined,20.0,-1.3386194482180491,HDBSCAN_SHARED_PREPROC_NOLEAK,482.0,345.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1176,hdbscan,3818,3819,1,18,18,1.0,0.9473684210526316,0.972972972972973,0.0,0.0269098999997368,center0,0.0,-1.1676772236691255,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,18.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1177,hdbscan,7234,7236,2,34,34,1.0,0.9444444444444444,0.9714285714285714,0.0,0.0329561999969882,center0,0.0,-1.2571552170809537,HDBSCAN_SHARED_PREPROC_NOLEAK,51.0,34.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1178,hdbscan,5226,5226,0,26,26,1.0,1.0,1.0,0.0,0.0273596999977598,center0,0.0,-1.2322955007026093,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,26.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1179,hdbscan,3617,3618,1,17,180,0.0,0.0,0.0,1.0,0.0305669000008492,center1_refined,20.0,-1.1811499192863242,HDBSCAN_SHARED_PREPROC_NOLEAK,180.0,378.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1180,hdbscan,6633,6633,0,33,33,1.0,1.0,1.0,0.0,0.0280286999986856,center0,0.0,-1.254461439956691,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,33.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1181,hdbscan,5025,5025,0,25,25,1.0,1.0,1.0,0.0,0.0293271999980788,center0,0.0,-1.1876739849186833,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,25.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1182,hdbscan,13868,13869,1,68,68,1.0,0.9855072463768116,0.9927007299270074,0.0,0.0410917999979574,center0,0.0,-1.4437362537833711,HDBSCAN_SHARED_PREPROC_NOLEAK,102.0,68.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1183,hdbscan,6432,6432,0,32,32,1.0,1.0,1.0,0.0,0.0290710999979637,center0,0.0,-1.2283318283824916,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,32.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1184,hdbscan,10451,10452,1,51,51,1.0,0.9807692307692308,0.9902912621359222,0.0,0.039380499998515,center0,0.0,-1.3331781620301986,HDBSCAN_SHARED_PREPROC_NOLEAK,76.0,51.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1185,hdbscan,20098,20101,3,98,98,1.0,0.9702970297029704,0.9849246231155778,0.0,0.0485246999960509,center0,0.0,-1.4052927612519148,HDBSCAN_SHARED_PREPROC_NOLEAK,147.0,98.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1186,hdbscan,4221,4221,0,21,21,1.0,1.0,1.0,0.0,0.0260142999977688,center0,0.0,-1.2039056847486838,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,21.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1187,hdbscan,3617,3618,1,17,17,1.0,0.9444444444444444,0.9714285714285714,0.0,0.0304034000000683,center0,0.0,-1.1491207042885838,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,17.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1188,hdbscan,3013,3013,0,13,13,1.0,1.0,1.0,0.0,0.0290583000023616,center0,0.0,-1.124053394703962,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,13.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1189,hdbscan,6231,6231,0,31,31,1.0,1.0,1.0,0.0,0.0318349999943166,center0,0.0,-1.2317274230073962,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,31.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1190,hdbscan,10452,10452,0,52,52,1.0,1.0,1.0,0.0,0.0389412000004085,center0,0.0,-1.2720310558271486,HDBSCAN_SHARED_PREPROC_NOLEAK,78.0,52.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1191,hdbscan,4623,4623,0,23,23,1.0,1.0,1.0,0.0,0.0290344999957596,center0,0.0,-1.1343277180259117,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,23.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1192,hdbscan,6832,6834,2,32,32,1.0,0.9411764705882352,0.9696969696969696,0.0,0.0309906999973463,center0,0.0,-1.2370665314384894,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,32.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1193,hdbscan,6633,6633,0,33,33,1.0,1.0,1.0,0.0,0.0312316999988979,center0,0.0,-1.2130996098896067,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,33.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1194,hdbscan,6672,6674,2,62,333,0.0,0.0,0.0,1.0,0.0310027000014088,center0,0.0,-1.2154502646850394,HDBSCAN_SHARED_PREPROC_NOLEAK,333.0,427.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1195,hdbscan,4623,4623,0,23,23,1.0,1.0,1.0,0.0,0.0268979999964358,center0,0.0,-1.2212390243670417,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,23.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1196,hdbscan,10854,10854,0,54,54,1.0,1.0,1.0,0.0,0.034615999997186,center0,0.0,-1.2961293242750045,HDBSCAN_SHARED_PREPROC_NOLEAK,81.0,54.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1197,hdbscan,3417,3417,0,17,17,1.0,1.0,1.0,0.0,0.025281599999289,center0,0.0,-1.1515996188080622,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,17.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1198,hdbscan,6231,6231,0,31,311,0.0,0.0,0.0,1.0,0.029334499995457,center1_refined,20.0,-1.2370113871031736,HDBSCAN_SHARED_PREPROC_NOLEAK,311.0,391.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1199,hdbscan,5427,5427,0,27,27,1.0,1.0,1.0,0.0,0.02863680000155,center0,0.0,-1.2042587829981235,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,27.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1200,hdbscan,8844,8844,0,44,44,1.0,1.0,1.0,0.0,0.0323579999967478,center0,0.0,-1.2609397742795745,HDBSCAN_SHARED_PREPROC_NOLEAK,66.0,44.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1201,hdbscan,9045,9045,0,45,45,1.0,1.0,1.0,0.0,0.0323267999992822,center0,0.0,-1.2144045568398218,HDBSCAN_SHARED_PREPROC_NOLEAK,67.0,45.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1202,hdbscan,10251,10251,0,51,368,0.1385869565217391,1.0,0.2434367541766109,0.8614130434782609,0.0343241999944439,center1_refined,20.0,-1.162662937926565,HDBSCAN_SHARED_PREPROC_NOLEAK,486.0,368.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1203,hdbscan,5025,5025,0,25,26,0.9615384615384616,1.0,0.9803921568627452,0.0384615384615384,0.028847500005213,center0,0.0,-1.2100627861399602,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,26.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1204,hdbscan,7236,7236,0,36,36,1.0,1.0,1.0,0.0,0.0306721000015386,center0,0.0,-1.2760382165919064,HDBSCAN_SHARED_PREPROC_NOLEAK,54.0,36.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1205,hdbscan,10653,10653,0,53,53,1.0,1.0,1.0,0.0,0.0367534999968484,center0,0.0,-1.3658326622312504,HDBSCAN_SHARED_PREPROC_NOLEAK,79.0,53.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1206,hdbscan,3216,3216,0,16,16,1.0,1.0,1.0,0.0,0.0267249000025913,center0,0.0,-1.127317700458784,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,16.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1207,hdbscan,4623,4623,0,23,23,1.0,1.0,1.0,0.0,0.0283274999965215,center0,0.0,-1.1846803405018198,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,23.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1208,hdbscan,4623,4623,0,23,23,1.0,1.0,1.0,0.0,0.0280318999939481,center0,0.0,-1.1608623610704552,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,23.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1209,hdbscan,20188,20190,2,188,398,0.4522613065326633,0.9473684210526316,0.6122448979591837,0.5477386934673367,0.0463395999977365,center1_refined,20.0,-1.5930548825663902,HDBSCAN_SHARED_PREPROC_NOLEAK,487.0,398.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1210,hdbscan,4824,4824,0,24,27,0.8888888888888888,1.0,0.9411764705882352,0.1111111111111111,0.0292793999979039,center0,0.0,-1.1866786920168737,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,27.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1211,hdbscan,8844,8844,0,44,45,0.9777777777777776,1.0,0.9887640449438202,0.0222222222222222,0.03300749999471,center0,0.0,-1.2547036424467464,HDBSCAN_SHARED_PREPROC_NOLEAK,67.0,45.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1212,hdbscan,5025,5025,0,25,25,1.0,1.0,1.0,0.0,0.0294396000026608,center0,0.0,-1.1790077201525824,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,25.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1213,hdbscan,4020,4020,0,20,20,1.0,1.0,1.0,0.0,0.0265779999972437,center0,0.0,-1.1986989179739178,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,20.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1214,hdbscan,4221,4221,0,21,21,1.0,1.0,1.0,0.0,0.0303175000008195,center0,0.0,-1.1741861708689432,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,21.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1215,hdbscan,9648,9648,0,48,48,1.0,1.0,1.0,0.0,0.0358650000052875,center0,0.0,-1.2262039708792392,HDBSCAN_SHARED_PREPROC_NOLEAK,72.0,48.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1216,hdbscan,5829,5829,0,29,32,0.90625,1.0,0.9508196721311476,0.09375,0.0319661000030464,center0,0.0,-1.1888067323556974,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,32.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1217,hdbscan,3014,3014,0,14,14,1.0,1.0,1.0,0.0,0.0240974999978789,center0,0.0,-1.100060085960771,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,14.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1218,hdbscan,12261,12261,0,61,355,0.0,0.0,0.0,1.0,0.0368263999989721,center1_refined,20.0,-1.3330979640926728,HDBSCAN_SHARED_PREPROC_NOLEAK,485.0,355.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1219,hdbscan,4020,4020,0,20,20,1.0,1.0,1.0,0.0,0.0280190000048605,center0,0.0,-1.1692472321969536,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,20.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1220,hdbscan,5829,5829,0,29,291,0.0,0.0,0.0,1.0,0.027637200000754,center1_refined,20.0,-1.2105012356531817,HDBSCAN_SHARED_PREPROC_NOLEAK,291.0,359.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1221,hdbscan,5225,5226,1,25,25,1.0,0.9615384615384616,0.9803921568627452,0.0,0.0299252999975578,center0,0.0,-1.200304481923427,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,25.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1222,hdbscan,9648,9648,0,48,48,1.0,1.0,1.0,0.0,0.0362198000002536,center0,0.0,-1.3159282875955478,HDBSCAN_SHARED_PREPROC_NOLEAK,72.0,48.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1223,hdbscan,5427,5427,0,27,27,1.0,1.0,1.0,0.0,0.0256790999992517,center0,0.0,-1.2140412845981912,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,27.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1224,hdbscan,8039,8040,1,39,39,1.0,0.975,0.9873417721518988,0.0,0.0336659999957191,center0,0.0,-1.222197016220794,HDBSCAN_SHARED_PREPROC_NOLEAK,58.0,39.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1225,hdbscan,6833,6834,1,33,33,1.0,0.9705882352941176,0.9850746268656716,0.0,0.0288211999941268,center0,0.0,-1.226850459648111,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,33.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1226,hdbscan,10050,10050,0,50,50,1.0,1.0,1.0,0.0,0.0338802999976906,center0,0.0,-1.2323870246123991,HDBSCAN_SHARED_PREPROC_NOLEAK,75.0,50.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1227,hdbscan,3011,3011,0,11,11,1.0,1.0,1.0,0.0,0.0289468000046326,center0,0.0,-1.1130867658855712,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,11.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1228,hdbscan,5427,5427,0,27,27,1.0,1.0,1.0,0.0,0.0289092999955755,center0,0.0,-1.1769973209544016,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,27.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1229,hdbscan,3819,3819,0,19,19,1.0,1.0,1.0,0.0,0.0283812999987276,center0,0.0,-1.1440354045407075,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,19.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1230,hdbscan,3618,3618,0,18,18,1.0,1.0,1.0,0.0,0.0257825000007869,center0,0.0,-1.1404960561401924,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,18.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1231,hdbscan,5226,5226,0,26,26,1.0,1.0,1.0,0.0,0.0289240999991307,center0,0.0,-1.2007468080079164,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,26.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1232,hdbscan,8039,8040,1,39,39,1.0,0.975,0.9873417721518988,0.0,0.0315187999949557,center0,0.0,-1.2368094347368208,HDBSCAN_SHARED_PREPROC_NOLEAK,58.0,39.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1233,hdbscan,9045,9045,0,45,45,1.0,1.0,1.0,0.0,0.032953499998257,center0,0.0,-1.2821283640564696,HDBSCAN_SHARED_PREPROC_NOLEAK,67.0,45.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1234,hdbscan,9848,9849,1,48,51,0.9411764705882352,0.979591836734694,0.96,0.0588235294117647,0.0335900999998557,center0,0.0,-1.3334171158434018,HDBSCAN_SHARED_PREPROC_NOLEAK,76.0,51.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1235,hdbscan,4020,4020,0,20,22,0.9090909090909092,1.0,0.9523809523809524,0.0909090909090909,0.0314727000004495,center0,0.0,-1.1430999605777212,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,22.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1236,hdbscan,20111,20112,1,111,111,1.0,0.9910714285714286,0.9955156950672646,0.0,0.0493213000008836,center0,0.0,-1.519550618335401,HDBSCAN_SHARED_PREPROC_NOLEAK,166.0,111.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1237,hdbscan,10250,10251,1,50,59,0.847457627118644,0.9803921568627452,0.909090909090909,0.1525423728813559,0.0351471999965724,center0,0.0,-1.3748101044757175,HDBSCAN_SHARED_PREPROC_NOLEAK,88.0,59.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1238,hdbscan,4824,4824,0,24,24,1.0,1.0,1.0,0.0,0.0267012000040267,center0,0.0,-1.2089465856907349,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,24.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1239,hdbscan,4622,4623,1,22,22,1.0,0.9565217391304348,0.9777777777777776,0.0,0.0310699000037857,center0,0.0,-1.1863513065413025,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,22.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1240,hdbscan,9446,9447,1,46,47,0.9787234042553192,0.9787234042553192,0.9787234042553192,0.0212765957446808,0.0335011999995913,center0,0.0,-1.2807784003127023,HDBSCAN_SHARED_PREPROC_NOLEAK,70.0,47.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1241,hdbscan,9848,9849,1,48,48,1.0,0.979591836734694,0.9896907216494846,0.0,0.0403252000032807,center0,0.0,-1.3635608890135325,HDBSCAN_SHARED_PREPROC_NOLEAK,72.0,48.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1242,hdbscan,11658,11658,0,58,58,1.0,1.0,1.0,0.0,0.0370078000050853,center0,0.0,-1.320138446897536,HDBSCAN_SHARED_PREPROC_NOLEAK,87.0,58.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1243,hdbscan,6230,6231,1,30,30,1.0,0.967741935483871,0.9836065573770492,0.0,0.0299864000044181,center0,0.0,-1.2466132589151924,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,30.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1244,hdbscan,20105,20106,1,105,105,1.0,0.9905660377358492,0.9952606635071092,0.0,0.0467241000005742,center0,0.0,-1.5176695637188882,HDBSCAN_SHARED_PREPROC_NOLEAK,157.0,105.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1245,hdbscan,3818,3819,1,18,19,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.0526315789473684,0.0286093999966396,center0,0.0,-1.1553914586551897,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,19.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1246,hdbscan,13461,13462,1,66,77,0.8441558441558441,0.9701492537313432,0.902777777777778,0.1558441558441559,0.0375106999999843,center0,0.0,-1.2966699609172163,HDBSCAN_SHARED_PREPROC_NOLEAK,115.0,77.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
